IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.00), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 123.30, L= 449.48, L_straight= 441.83, slack=  7.65, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.40, L= 449.54, L_straight= 441.89, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.50, L= 449.60, L_straight= 441.95, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.60, L= 449.66, L_straight= 442.01, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.70, L= 449.72, L_straight= 442.07, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.80, L= 449.78, L_straight= 442.12, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.90, L= 449.84, L_straight= 442.18, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.00, L= 449.90, L_straight= 442.24, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.10, L= 449.96, L_straight= 442.30, slack=  7.66, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.20, L= 450.02, L_straight= 442.36, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.30, L= 450.08, L_straight= 442.42, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.40, L= 450.14, L_straight= 442.48, slack=  7.66, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.50, L= 450.20, L_straight= 442.53, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.60, L= 450.25, L_straight= 442.59, slack=  7.66, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.70, L= 450.31, L_straight= 442.65, slack=  7.66, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.80, L= 450.37, L_straight= 442.71, slack=  7.66, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 124.90, L= 450.43, L_straight= 442.77, slack=  7.67, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.00, L= 450.49, L_straight= 442.83, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.10, L= 450.55, L_straight= 442.89, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.20, L= 450.61, L_straight= 442.94, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.30, L= 450.67, L_straight= 443.00, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.40, L= 450.73, L_straight= 443.06, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.50, L= 450.79, L_straight= 443.12, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.60, L= 450.85, L_straight= 443.18, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.70, L= 450.91, L_straight= 443.24, slack=  7.67, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.80, L= 450.97, L_straight= 443.30, slack=  7.67, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 125.90, L= 451.03, L_straight= 443.35, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.00, L= 451.09, L_straight= 443.41, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.10, L= 451.15, L_straight= 443.47, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.20, L= 451.21, L_straight= 443.53, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.30, L= 451.27, L_straight= 443.59, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.40, L= 451.33, L_straight= 443.65, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.50, L= 451.39, L_straight= 443.71, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.60, L= 451.45, L_straight= 443.76, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.70, L= 451.51, L_straight= 443.82, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.80, L= 451.57, L_straight= 443.88, slack=  7.68, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 126.90, L= 451.63, L_straight= 443.94, slack=  7.69, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.00, L= 451.69, L_straight= 444.00, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.10, L= 451.75, L_straight= 444.06, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.20, L= 451.80, L_straight= 444.12, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.30, L= 451.86, L_straight= 444.18, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.40, L= 451.92, L_straight= 444.23, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.50, L= 451.98, L_straight= 444.29, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.60, L= 452.04, L_straight= 444.35, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.70, L= 452.10, L_straight= 444.41, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.80, L= 452.16, L_straight= 444.47, slack=  7.69, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 127.90, L= 452.22, L_straight= 444.53, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.00, L= 452.28, L_straight= 444.59, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.10, L= 452.34, L_straight= 444.64, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.20, L= 452.40, L_straight= 444.70, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.30, L= 452.46, L_straight= 444.76, slack=  7.70, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.40, L= 452.52, L_straight= 444.82, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.50, L= 452.58, L_straight= 444.88, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.60, L= 452.64, L_straight= 444.94, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.70, L= 452.70, L_straight= 445.00, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.80, L= 452.76, L_straight= 445.05, slack=  7.70, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 128.90, L= 452.82, L_straight= 445.11, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.00, L= 452.88, L_straight= 445.17, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.10, L= 452.94, L_straight= 445.23, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.20, L= 453.00, L_straight= 445.29, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.30, L= 453.06, L_straight= 445.35, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.40, L= 453.12, L_straight= 445.41, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.50, L= 453.18, L_straight= 445.47, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.60, L= 453.24, L_straight= 445.52, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.70, L= 453.30, L_straight= 445.58, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.80, L= 453.36, L_straight= 445.64, slack=  7.71, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 129.90, L= 453.42, L_straight= 445.70, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.00, L= 453.47, L_straight= 445.76, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.10, L= 453.53, L_straight= 445.82, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.20, L= 453.59, L_straight= 445.88, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.30, L= 453.65, L_straight= 445.93, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.40, L= 453.71, L_straight= 445.99, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.50, L= 453.77, L_straight= 446.05, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.60, L= 453.83, L_straight= 446.11, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.70, L= 453.89, L_straight= 446.17, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.80, L= 453.95, L_straight= 446.23, slack=  7.72, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 130.90, L= 454.01, L_straight= 446.29, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.00, L= 454.07, L_straight= 446.34, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.10, L= 454.13, L_straight= 446.40, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.20, L= 454.19, L_straight= 446.46, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.30, L= 454.25, L_straight= 446.52, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.40, L= 454.31, L_straight= 446.58, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.50, L= 454.37, L_straight= 446.64, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.60, L= 454.43, L_straight= 446.70, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.70, L= 454.49, L_straight= 446.76, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.80, L= 454.55, L_straight= 446.81, slack=  7.73, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 131.90, L= 454.61, L_straight= 446.87, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.00, L= 454.67, L_straight= 446.93, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.10, L= 454.73, L_straight= 446.99, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.20, L= 454.79, L_straight= 447.05, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.30, L= 454.85, L_straight= 447.11, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.40, L= 454.91, L_straight= 447.17, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.50, L= 454.97, L_straight= 447.22, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.60, L= 455.03, L_straight= 447.28, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.70, L= 455.09, L_straight= 447.34, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.80, L= 455.15, L_straight= 447.40, slack=  7.74, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 132.90, L= 455.21, L_straight= 447.46, slack=  7.75, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 133.00, L= 455.27, L_straight= 447.52, slack=  7.75, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 133.10, L= 455.32, L_straight= 447.58, slack=  7.75, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 133.20, L= 455.38, L_straight= 447.64, slack=  7.75, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
